created_at,date,place,tweet,language,hashtags,cashtags,username,nlikes,nreplies,nretweets,reply_to,clean_tweet,lemma_tweet,clean_tag,lemma_tag
1606667441000.0,2020-11-29 13:30:41,,"Los chilenos, no queremos más cafiches políticos, nadie pesca elecciones impuestas para seguir validando a estas sanguijuelas, covid en aumento y lo weones preocupados por sus puestos políticos, después saldrán llenándose la boca con la democracia. Que lacra más grande, unos ctm",es,[],[],wackerling62,0,0,1,"{'user_id': None, 'username': None}","['chilenos', 'queremos', 'cafiches', 'políticos', 'nadie', 'pesca', 'elecciones', 'impuestas', 'seguir', 'validando', 'sanguijuelas', 'covid', 'aumento', 'weones', 'preocupados', 'puestos', 'políticos', 'después', 'saldrán', 'llenándose', 'boca', 'democracia', 'lacra', 'grande', 'ctm']","['chilenos', 'quer', 'cafiches', 'político', 'nadie', 'pesca', 'elección', 'impuesto', 'seguir', 'validar', 'sanguijuela', 'covir', 'aumento', 'weones', 'preocupado', 'puesto', 'político', 'después', 'salir', 'llenar', 'boca', 'democracia', 'lacra', 'grande', 'ctm']","[1, 1, 25]","[2, 4, 25]"
1606665936000.0,2020-11-29 13:05:36,,"Fui a votar , me pidieron carnet al entrar , carabineros ! ( preventivo pregunte ) me respondieron que si , faltan vocales de mesa me dijeron, dije : ningún problema , pero sería una falta condicionante grave si no tengo mi examen Covid  #Antofagasta",es,['antofagasta'],[],LeprechaunXLI,3,0,0,"{'user_id': None, 'username': None}","['votar', 'pidieron', 'carnet', 'entrar', 'carabineros', 'preventivo', 'pregunte', 'respondieron', 'si', 'faltan', 'vocales', 'mesa', 'dijeron', 'dije', 'ningún', 'problema', 'falta', 'condicionante', 'grave', 'si', 'examen', 'covid', 'antofagasta']","['votar', 'pedir', 'carnet', 'entrar', 'carabinero', 'preventivo', 'pregunte', 'responder', 'si', 'faltan', 'vocal', 'mesa', 'decir', 'dije', 'ningún', 'problema', 'falta', 'condicionante', 'grave', 'si', 'examen', 'covir', 'antofagasta']","[0, 5, 23]","[0, 5, 23]"
1606659044000.0,2020-11-29 11:10:44,,"#Primarias2020 la última hora muy intensa... ya me he leído la cartilla de instrucciones como 4 veces, por el Covid el protocolo sanitario 5 veces...voy por la ley 18700 y la ley 20640...",es,['primarias2020'],[],camion_71,0,1,0,"{'user_id': '556941916', 'username': 'camion_71'}","['primarias2020', 'última', 'hora', 'intensa', 'leído', 'cartilla', 'instrucciones', '4', 'veces', 'covid', 'protocolo', 'sanitario', '5', 'veces', 'voy', 'ley', '18700', 'ley', '20640']","['primarias2020', 'último', 'hora', 'intensa', 'leído', 'cartilla', 'instrucción', '4', 'vez', 'covir', 'protocolo', 'sanitario', '5', 'vez', 'ir', 'ley', '18700', 'ley', '20640']","[1, 0, 19]","[2, 0, 19]"
1606615198000.0,2020-11-28 22:59:58,,"@sebasugarte Le agradezco la publicación de este artículo doctor, no todo es covid. Encuentro lamentable que los que generalmente comentan sus tweets, no lo hagan ahora. Eso sí es violencia de Género. El cero interés en la lectura, es un abuso velado que, a la altura de este siglo aún existe.",es,[],[],Exvelcia62,2,1,0,"{'user_id': '238787435', 'username': 'sebasugarte'}","['agradezco', 'publicación', 'artículo', 'doctor', 'covid', 'encuentro', 'lamentable', 'generalmente', 'comentan', 'tweets', 'hagan', 'ahora', 'violencia', 'género', 'cero', 'interés', 'lectura', 'abuso', 'velado', 'altura', 'siglo', 'aún', 'existe']","['agradecer', 'publicación', 'artículo', 'doctor', 'covir', 'encuentro', 'lamentable', 'generalmente', 'comentan', 'tweets', 'hacer', 'ahora', 'violencia', 'género', 'cero', 'interés', 'lectura', 'abuso', 'velado', 'altura', 'siglo', 'aún', 'exir']","[1, 3, 23]","[2, 3, 23]"
1606614696000.0,2020-11-28 22:51:36,,@Desdemona_jna @marcentini El primate simio de torso pila es el fenotipo que según el dirigente radical de Capilla del Monte debería extinguirse gracias al Covid 19. El radical cordobés podría pedirle a los extraterrestres del Cerro Uritorco que se lleven unos cuantos gronchos conurbanenses para...,es,[],[],RobertoMolina37,0,0,0,"{'user_id': '157830185', 'username': 'Desdemona_jna'}","['_jna', 'primate', 'simio', 'torso', 'pila', 'fenotipo', 'según', 'dirigente', 'radical', 'capilla', 'monte', 'debería', 'extinguirse', 'gracias', 'covid', '19', 'radical', 'cordobés', 'podría', 'pedirle', 'extraterrestres', 'cerro', 'uritorco', 'lleven', 'cuantos', 'gronchos', 'conurbanenses']","['_', 'primate', 'simio', 'torso', 'pila', 'fenotipo', 'según', 'dirigente', 'radical', 'capilla', 'monte', 'debería', 'extinguirse', 'gracia', 'covir', '19', 'radical', 'cordobés', 'podría', 'pedirle', 'extraterrestre', 'cerro', 'uritorco', 'llevar', 'cuantos', 'gronchos', 'conurbanenses']","[0, 0, 27]","[1, 1, 27]"
1606603775000.0,2020-11-28 19:49:35,,This caro sucks idiotas #coronavirus #emprendedores #lockdown #cuarentena  https://t.co/EspEoe0Km4,en,"['coronavirus', 'emprendedores', 'lockdown', 'cuarentena']",[],EdwardMuay,2,0,0,"{'user_id': None, 'username': None}","['this', 'caro', 'sucks', 'idiotas', 'coronavirus', 'emprendedores', 'lockdown', 'cuarentena']","['this', 'caro', 'sucks', 'idiota', 'coronavirus', 'emprendedor', 'lockdown', 'cuarentena']","[0, 0, 8]","[1, 1, 8]"
1606597146000.0,2020-11-28 17:59:06,,➡️ Las principales playas de #Antofagasta recorrieron hoy las #cuadrillassanitarias de @SeremiSalud2 que promueven ☑️ acciones preventivas y ☑️ medidas de autocuidado entre la población #Covid_19 #CuidemonosEntreTodos @GOREAntofagasta  https://t.co/vLnDHtvdAi,es,"['antofagasta', 'cuadrillassanitarias', 'covid_19', 'cuidemonosentretodos']",[],SeremiSalud2,8,3,4,"{'user_id': None, 'username': None}","['principales', 'playas', 'antofagasta', 'recorrieron', 'hoy', 'cuadrillassanitarias', 'promueven', 'acciones', 'preventivas', 'medidas', 'autocuidado', 'población', 'covid_19', 'cuidemonosentretodos']","['principal', 'playas', 'antofagasta', 'recorrer', 'hoy', 'cuadrillassanitarias', 'promueven', 'acción', 'preventivo', 'medido', 'autocuidado', 'población', 'covid_19', 'cuidemonosentretodos']","[1, 0, 14]","[3, 1, 14]"
1606594500000.0,2020-11-28 17:15:00,,"Al final el coronavirus si tenía un poco de ""buena persona"". Nos dio dos meses de recreo para ir a la playa y comprar cosas de Navidad. En enero volvemos a encerrarnos otra vez.",es,[],[],ayanistico,0,0,0,"{'user_id': None, 'username': None}","['final', 'coronavirus', 'si', 'buena', 'persona', 'dio', 'dos', 'meses', 'recreo', 'ir', 'playa', 'comprar', 'cosas', 'navidad', 'enero', 'volvemos', 'encerrarnos', 'vez']","['final', 'coronavirus', 'si', 'bueno', 'persona', 'dar', 'dos', 'mes', 'recreo', 'ir', 'playa', 'comprar', 'cosa', 'navidad', 'enero', 'volvemos', 'encerrarnos', 'vez']","[0, 0, 18]","[1, 0, 18]"
1606588913000.0,2020-11-28 15:41:53,,Reporte Covid-19 - región de Antofagasta Calama presenta en esta jornada un total de 5 nuevos casos de coronavirus  https://t.co/ORP4O6vJat,es,[],[],SomosCalama,0,0,0,"{'user_id': None, 'username': None}","['reporte', 'covid', '19', 'región', 'antofagasta', 'calama', 'presenta', 'jornada', 'total', '5', 'nuevos', 'casos', 'coronavirus']","['reporte', 'covir', '19', 'región', 'antofagasta', 'calama', 'presentar', 'jornada', 'total', '5', 'nuevo', 'caso', 'coronavirus']","[0, 0, 13]","[0, 1, 13]"
1606586152000.0,2020-11-28 14:55:52,,"Confirman 27 nuevos casos de Covid-19 en la Región de #Antofagasta. Son 19 de la capital regional, 1 de #Mejillones, 5 de #Calama y 2 no residentes. La región suma 561 fallecidos y 22.151 casos totales, de ellos 179 se mantienen activos.  https://t.co/XWAjHeOxjr",es,"['antofagasta', 'mejillones', 'calama']",[],Dayane_Marquez,7,1,10,"{'user_id': None, 'username': None}","['confirman', '27', 'nuevos', 'casos', 'covid', '19', 'región', 'antofagasta', '19', 'capital', 'regional', '1', 'mejillones', '5', 'calama', '2', 'residentes', 'región', 'suma', '561', 'fallecidos', '22', '151', 'casos', 'totales', '179', 'mantienen', 'activos']","['confirman', '27', 'nuevo', 'caso', 'covir', '19', 'región', 'antofagasta', '19', 'capital', 'regional', '1', 'mejillón', '5', 'calama', '2', 'residente', 'región', 'sumar', '561', 'fallecido', '22', '151', 'caso', 'total', '179', 'mantienen', 'activo']","[0, 0, 28]","[1, 3, 28]"
1606581509000.0,2020-11-28 13:38:29,,El tal Bono covid no es mandado por este payaso Piñera es nuestra misma plata que va dando vuelta .no es un aporte o regalo o aporte del gobierno.una caga de plata 2abuelios 50.000 mil pesos que compran más remedios ese es su Bono covid navideño .para los empresarios negreros.,es,[],[],Marcelo18734530,0,0,0,"{'user_id': None, 'username': None}","['tal', 'bono', 'covid', 'mandado', 'payaso', 'piñera', 'misma', 'plata', 'va', 'dando', 'vuelta', 'aporte', 'regalo', 'aporte', 'gobierno', 'caga', 'plata', '2abuelios', '50', '000', 'mil', 'pesos', 'compran', 'remedios', 'bono', 'covid', 'navideño', 'empresarios', 'negreros']","['tal', 'bono', 'covir', 'mandado', 'payaso', 'piñera', 'mismo', 'plata', 'ir', 'dar', 'vuelta', 'aporte', 'regalo', 'aporte', 'gobierno', 'caga', 'plata', '2abuelios', '50', '000', 'mil', 'peso', 'compran', 'remedio', 'bono', 'covir', 'navideño', 'empresario', 'negrero']","[3, 1, 29]","[4, 1, 29]"
1606575976000.0,2020-11-28 12:06:16,,27 casos nuevos de coronavirus se registraron en la Región de Antofagasta  https://t.co/r1J74butbp  https://t.co/s85hhAuSQZ,es,[],[],soyantofagasta,1,0,1,"{'user_id': None, 'username': None}","['27', 'casos', 'nuevos', 'coronavirus', 'registraron', 'región', 'antofagasta']","['27', 'caso', 'nuevo', 'coronavirus', 'registrar', 'región', 'antofagasta']","[0, 0, 7]","[0, 1, 7]"
1606575088000.0,2020-11-28 11:51:28,,Bono covid navidad lo entregara un payasito Piñera tanta ayuda haber si la gente del norte compra .con eso .no payaso Piñera el mejor regalo que renuncie por su propia dignidad y  se lleve a toda esa mangana de ministros ya basta de robarle tanto al país .al pueblo CTM puta.,es,[],[],Marcelo18734530,0,0,0,"{'user_id': None, 'username': None}","['bono', 'covid', 'navidad', 'entregara', 'payasito', 'piñera', 'tanta', 'ayuda', 'haber', 'si', 'gente', 'norte', 'compra', 'payaso', 'piñera', 'mejor', 'regalo', 'renuncie', 'propia', 'dignidad', 'lleve', 'toda', 'mangana', 'ministros', 'basta', 'robarle', 'país', 'pueblo', 'ctm', 'puta']","['bono', 'covir', 'navidad', 'entregara', 'payasito', 'piñera', 'tanta', 'ayuda', 'haber', 'si', 'gente', 'norte', 'compra', 'payaso', 'piñera', 'mejor', 'regalo', 'renuncie', 'propio', 'dignidad', 'lleve', 'todo', 'mangana', 'ministro', 'bastar', 'robarle', 'país', 'pueblo', 'ctm', 'puta']","[4, 1, 30]","[5, 1, 30]"
1606572337000.0,2020-11-28 11:05:37,,Minsal informa la cifra más alta de contagios de las últimas tres semanas y 44 fallecidos en la última jornada - Coronavirus - 24horas  https://t.co/AbLa4f1AEv,es,[],[],VMLEIVA,0,0,0,"{'user_id': None, 'username': None}","['minsal', 'informa', 'cifra', 'alta', 'contagios', 'últimas', 'tres', 'semanas', '44', 'fallecidos', 'última', 'jornada', 'coronavirus', '24horas']","['minsal', 'informar', 'cifra', 'alto', 'contagio', 'ulterior', 'tres', 'semana', '44', 'fallecido', 'último', 'jornada', 'coronavirus', '24horas']","[0, 0, 14]","[0, 3, 14]"
1606565854000.0,2020-11-28 09:17:34,,"@Kangoshi_LA La muerte por covid más penca de la que fui testigo era una mujer de 38 años, me dolió el alma.  Alcanzó a durar 12 horas hospitalizada, hizo hemorragia masiva, no había nada que hacer.",es,[],[],Alfamiau,8,1,1,"{'user_id': '49851447', 'username': 'Kangoshi_LA'}","['_la', 'muerte', 'covid', 'penca', 'testigo', 'mujer', '38', 'años', 'dolió', 'alma', 'alcanzó', 'durar', '12', 'horas', 'hospitalizada', 'hizo', 'hemorragia', 'masiva', 'hacer']","['_', 'muerte', 'covir', 'penca', 'testigo', 'mujer', '38', 'año', 'doler', 'alma', 'alcanzar', 'durar', '12', 'horas', 'hospitalizado', 'hacer', 'hemorragia', 'masivo', 'hacer']","[2, 2, 19]","[3, 2, 19]"
1606565607000.0,2020-11-28 09:13:27,,Ministro de ciencia y tecnología Andres Couve comenta que Chile tendría aseguradas dosis para 16.000.000 millones de personas #Covid19 #Coronavirus #Vacuna #Reseteo   https://t.co/y1y5oedNNm,es,"['covid19', 'coronavirus', 'vacuna', 'reseteo']",[],supernova_2020,9,8,8,"{'user_id': None, 'username': None}","['ministro', 'ciencia', 'tecnología', 'andres', 'couve', 'comenta', 'chile', 'aseguradas', 'dosis', '16', '000', '000', 'millones', 'personas', 'covid19', 'coronavirus', 'vacuna', 'reseteo']","['ministro', 'ciencia', 'tecnología', 'andres', 'couve', 'comentar', 'chile', 'asegurado', 'dosis', '16', '000', '000', 'millón', 'persona', 'covid19', 'coronavirus', 'vacuna', 'reseteo']","[2, 0, 18]","[2, 0, 18]"
1606560199000.0,2020-11-28 07:43:19,,Bst...Apoquindo 3000 y sus hdp...creen que con la limosna del bono covid la hacen,es,[],[],victorterrible,0,0,0,"{'user_id': None, 'username': None}","['bst', 'apoquindo', '3000', 'hdp', 'creen', 'limosna', 'bono', 'covid', 'hacen']","['bst', 'apoquindo', '3000', 'hdp', 'creen', 'limosna', 'bono', 'covir', 'hacen']","[0, 1, 9]","[0, 1, 9]"
1606547645000.0,2020-11-28 04:14:05,,A Doctor comforts a distraught Covid-19 Patient on Thanksgiving. via /r/pics  https://t.co/aQ9Spp2Y4s  https://t.co/DsAQdU3A6Y,en,[],[],v0y4ge,0,0,0,"{'user_id': None, 'username': None}","['doctor', 'comforts', 'distraught', 'covid', '19', 'patient', 'on', 'thanksgiving', 'via', 'r', 'pics']","['doctor', 'comforts', 'distraught', 'covir', '19', 'patient', 'on', 'thanksgiving', 'via', 'r', 'pics']","[1, 0, 11]","[1, 0, 11]"
1606536939000.0,2020-11-28 01:15:39,,@Rub_uwu Pasaporte covid no mas,es,[],[],milka_merian,1,1,0,"{'user_id': '403202569', 'username': 'Rub_uwu'}","['_uwu', 'pasaporte', 'covid', 'mas']","['_', 'pasaporte', 'covir', 'mas']","[0, 0, 4]","[0, 0, 4]"
1606533263000.0,2020-11-28 00:14:23,,Mother in law left this outside our door yesterday since we have covid and couldn't go to the store via /r/pics  https://t.co/bX2EzrucvE  https://t.co/BIYqfmqe3V,en,[],[],v0y4ge,0,0,0,"{'user_id': None, 'username': None}","['mother', 'in', 'law', 'left', 'this', 'outside', 'our', 'door', 'yesterday', 'since', 'we', 'have', 'covid', 'and', 'couldn', 't', 'go', 'to', 'the', 'store', 'via', 'r', 'pics']","['mother', 'in', 'law', 'left', 'this', 'outside', 'our', 'door', 'yesterday', 'since', 'we', 'have', 'covir', 'and', 'couldn', 't', 'go', 'to', 'the', 'store', 'via', 'r', 'pics']","[0, 0, 23]","[0, 0, 23]"
1606522240000.0,2020-11-27 21:10:40,,@MMecafonic @RusielBF Porque ella acuso a elon musk de que es un conspirador porque fue a realizarse pruebas de covid-19 y el tes da un porcentaje de 50/50 y lo absurdos que son esos test.,es,[],[],Canbal92302621,1,1,0,"{'user_id': '995676425847009281', 'username': 'MMecafonic'}","['acuso', 'elon', 'musk', 'conspirador', 'realizarse', 'pruebas', 'covid', '19', 'tes', 'da', 'porcentaje', '50', '50', 'absurdos', 'test']","['acusar', 'elon', 'musk', 'conspirador', 'realizarse', 'prueba', 'covir', '19', 'tes', 'da', 'porcentaje', '50', '50', 'absurdo', 'test']","[0, 1, 15]","[0, 2, 15]"
1606518977000.0,2020-11-27 20:16:17,,Primero me toman el video por informacion confidencial sobre el Covid-19 y ahora dicen que lo revisaron para decir que contradice la medicina de la oms y me eliminaron el video xD  https://t.co/seE9hiVEPu,es,[],[],el_chamg,0,0,0,"{'user_id': None, 'username': None}","['primero', 'toman', 'video', 'informacion', 'confidencial', 'covid', '19', 'ahora', 'dicen', 'revisaron', 'decir', 'contradice', 'medicina', 'oms', 'eliminaron', 'video', 'xd']","['primero', 'toman', 'video', 'informacion', 'confidencial', 'covir', '19', 'ahora', 'dicen', 'revisar', 'decir', 'contradice', 'medicina', 'oms', 'eliminar', 'video', 'xd']","[0, 0, 17]","[1, 0, 17]"
1606517744000.0,2020-11-27 19:55:44,,Hoy porfin 0 cero casos Covid 19 en Antofagasta.....  https://t.co/nHzMJgsSyw,es,[],[],RZhigley,0,1,0,"{'user_id': None, 'username': None}","['hoy', 'porfin', '0', 'cero', 'casos', 'covid', '19', 'antofagasta']","['hoy', 'porfin', '0', 'cero', 'caso', 'covir', '19', 'antofagasta']","[0, 0, 8]","[0, 1, 8]"
1606515409000.0,2020-11-27 19:16:49,,"Gente , puede que tenga covid 👍",es,[],[],supecknis,0,2,0,"{'user_id': None, 'username': None}","['gente', 'puede', 'covid']","['gente', 'puede', 'covir']","[0, 0, 3]","[0, 0, 3]"
1606515162000.0,2020-11-27 19:12:42,,"Claro, porque el “bono COVID triangulaciones” ya lo cobró piraña.",es,[],[],Mauro_Gonzlez,2,0,1,"{'user_id': None, 'username': None}","['claro', 'bono', 'covid', 'triangulaciones', 'cobró', 'piraña']","['claro', 'bono', 'covir', 'triangulación', 'cobrar', 'piraña']","[0, 0, 6]","[0, 0, 6]"
1606514935000.0,2020-11-27 19:08:55,,Covid-19: Este viernes fueron reportados 36 nuevos casos –  https://t.co/CbStWdfinx  https://t.co/CUiyo5JNYC  #Antofagasta  https://t.co/r5ixnGmVa1,es,['antofagasta'],[],AntofagastaD,0,0,0,"{'user_id': None, 'username': None}","['covid', '19', 'viernes', 'reportados', '36', 'nuevos', 'casos', 'antofagasta']","['covir', '19', 'viernes', 'reportado', '36', 'nuevo', 'caso', 'antofagasta']","[0, 0, 8]","[0, 1, 8]"
1606514842000.0,2020-11-27 19:07:22,,"Confirman 36 nuevos casos de Covid-19, en laRegión de #Antofagasta. Son 14 de la capital regional, 4 de #Mejillones, 5 de #Calama y 13 no residente. La región suma 560 fallecidos y 22.124 casos totales, de los cuales 177 se mantienen activos.  https://t.co/XYz8HyeWSz",es,"['antofagasta', 'mejillones', 'calama']",[],Dayane_Marquez,7,2,8,"{'user_id': None, 'username': None}","['confirman', '36', 'nuevos', 'casos', 'covid', '19', 'laregión', 'antofagasta', '14', 'capital', 'regional', '4', 'mejillones', '5', 'calama', '13', 'residente', 'región', 'suma', '560', 'fallecidos', '22', '124', 'casos', 'totales', 'cuales', '177', 'mantienen', 'activos']","['confirman', '36', 'nuevo', 'caso', 'covir', '19', 'laregión', 'antofagasta', '14', 'capital', 'regional', '4', 'mejillón', '5', 'calama', '13', 'residente', 'región', 'sumar', '560', 'fallecido', '22', '124', 'caso', 'total', 'cuales', '177', 'mantienen', 'activo']","[1, 0, 29]","[1, 3, 29]"
1606510387000.0,2020-11-27 17:53:07,,Covid 19 hace lo tuyo por favor...,es,[],[],Manusaavedrap,0,0,0,"{'user_id': None, 'username': None}","['covid', '19', 'hace', 'favor']","['covir', '19', 'hace', 'favor']","[0, 0, 4]","[0, 0, 4]"
1606509573000.0,2020-11-27 17:39:33,,Reporte Covid-19 - región de Antofagasta Calama presenta en esta jornada un total de 5 nuevos casos de coronavirus  https://t.co/7XtLlJIzDn,es,[],[],SomosCalama,0,0,0,"{'user_id': None, 'username': None}","['reporte', 'covid', '19', 'región', 'antofagasta', 'calama', 'presenta', 'jornada', 'total', '5', 'nuevos', 'casos', 'coronavirus']","['reporte', 'covir', '19', 'región', 'antofagasta', 'calama', 'presentar', 'jornada', 'total', '5', 'nuevo', 'caso', 'coronavirus']","[0, 0, 13]","[0, 1, 13]"
1606508631000.0,2020-11-27 17:23:51,,Situación de contagiados por comuna en la región de #Antofagasta. Reporte de coronavirus Gobierno Regional. ▶️ https://t.co/MfVKl7fsYC  https://t.co/bxyDhQiDks,es,['antofagasta'],[],AntofagastaTV,1,0,8,"{'user_id': None, 'username': None}","['situación', 'contagiados', 'comuna', 'región', 'antofagasta', 'reporte', 'coronavirus', 'gobierno', 'regional']","['situación', 'contagiado', 'comuna', 'región', 'antofagasta', 'reporte', 'coronavirus', 'gobierno', 'regional']","[0, 2, 9]","[0, 2, 9]"
1606505088000.0,2020-11-27 16:24:48,,"✅¡BUENAS NOTICIAS! #ChileSeRecupera Así lo muestra el @ine_chile: 600 mil empleos se han recuperado desde el trimestre mayo-julio y 212 mil trabajadores han sido postulados al Subsidio al Empleo. Además, se anunció un Bono Covid Navidad para los más afectados por la pandemia.  https://t.co/sizobGjzfc",es,['chileserecupera'],[],MintrabAntofag,5,1,3,"{'user_id': None, 'username': None}","['buenas', 'noticias', 'chileserecupera', 'así', 'muestra', '_chile', '600', 'mil', 'empleos', 'recuperado', 'trimestre', 'mayo', 'julio', '212', 'mil', 'trabajadores', 'sido', 'postulados', 'subsidio', 'empleo', 'además', 'anunció', 'bono', 'covid', 'navidad', 'afectados', 'pandemia']","['buenas', 'noticia', 'chileserecupera', 'así', 'muestra', '_', '600', 'mil', 'empleo', 'recuperado', 'trimestre', 'mayo', 'julio', '212', 'mil', 'trabajador', 'ser', 'postulado', 'subsidio', 'empleo', 'además', 'anunciar', 'bono', 'covir', 'navidad', 'afectados', 'pandemia']","[0, 1, 27]","[0, 1, 27]"
1606505045000.0,2020-11-27 16:24:05,,"➡️ Ahora, #CuadrillasSanitarias de @SeremiSalud2 entregan información de interés y recomendaciones de autocuidado a viajeros en ☑️ aeropuerto Andrés Sabella luego de la apertura de fronteras #Antofagasta #Covid_19 @GOREAntofagasta  https://t.co/5Co5ekyLwY",es,"['cuadrillassanitarias', 'antofagasta', 'covid_19']",[],SeremiSalud2,10,0,9,"{'user_id': None, 'username': None}","['ahora', 'cuadrillassanitarias', 'entregan', 'información', 'interés', 'recomendaciones', 'autocuidado', 'viajeros', 'aeropuerto', 'andrés', 'sabella', 'luego', 'apertura', 'fronteras', 'antofagasta', 'covid_19']","['ahora', 'cuadrillassanitarias', 'entregan', 'información', 'interés', 'recomendación', 'autocuidado', 'viajero', 'aeropuerto', 'andrés', 'sabella', 'luego', 'apertura', 'frontera', 'antofagasta', 'covid_19']","[1, 0, 16]","[1, 0, 16]"
1606500602000.0,2020-11-27 15:10:02,,"📣ATENCIÓN!!📣 PRÓXIMO MIÉRCOLES 2 de diciembre a las ⏰19:00pm 🔵En Instagram live, Conversaremos con el *Dr. Sebastián Ugarte*  @sebasugarte  Jefe del servicio de paciente crítico de la clínica Indisa.  Hablaremos sobre #Covid-19🦠 y el futuro después de la pandemia 🩺👨🏻‍⚕️  https://t.co/OhAPwwwcet",es,['covid'],[],dip_jmcastro,2,1,0,"{'user_id': None, 'username': None}","['atención', 'próximo', 'miércoles', '2', 'diciembre', '19', '00pm', 'instagram', 'live', 'conversaremos', 'dr', 'sebastián', 'ugarte', 'jefe', 'servicio', 'paciente', 'crítico', 'clínica', 'indisa', 'hablaremos', 'covid', '19', 'futuro', 'después', 'pandemia']","['atención', 'próximo', 'miércoles', '2', 'diciembre', '19', '00pm', 'instagram', 'live', 'conversaremos', 'dr', 'sebastián', 'ugarte', 'jefe', 'servicio', 'paciente', 'crítico', 'clínica', 'indisa', 'hablar', 'covir', '19', 'futuro', 'después', 'pandemia']","[4, 2, 25]","[5, 2, 25]"
1606498521000.0,2020-11-27 14:35:21,,"🔹 ¡#ChileSeRecupera! 600 mil empleos se han recuperado desde el trimestre mayo-julio y el Subsidio al Empleo ya cuenta con cerca de 212 mil postulaciones. Y para seguir apoyando a las familias + afectadas, se anunció un Bono COVID Navidad.  https://t.co/96dVq52Tii",es,['chileserecupera'],[],VoceriaAntofa,15,0,10,"{'user_id': None, 'username': None}","['chileserecupera', '600', 'mil', 'empleos', 'recuperado', 'trimestre', 'mayo', 'julio', 'subsidio', 'empleo', 'cuenta', 'cerca', '212', 'mil', 'postulaciones', 'seguir', 'apoyando', 'familias', 'afectadas', 'anunció', 'bono', 'covid', 'navidad']","['chileserecupera', '600', 'mil', 'empleo', 'recuperado', 'trimestre', 'mayo', 'julio', 'subsidio', 'empleo', 'contar', 'cerca', '212', 'mil', 'postulación', 'seguir', 'apoyar', 'familia', 'afectadas', 'anunciar', 'bono', 'covir', 'navidad']","[0, 0, 23]","[2, 0, 23]"
1606496331000.0,2020-11-27 13:58:51,,"Ahora el qlio dará ""Bono covid navidad"" jajajajaja que ser más cara de raja el bastardo ctm...",es,[],[],luis26_0210,0,0,0,"{'user_id': None, 'username': None}","['ahora', 'qlio', 'dará', 'bono', 'covid', 'navidad', 'jajajajaja', 'ser', 'cara', 'raja', 'bastardo', 'ctm']","['ahora', 'qlio', 'dar', 'bono', 'covir', 'navidad', 'jajajajaja', 'ser', 'cara', 'raja', 'bastardo', 'ctm']","[0, 0, 12]","[0, 0, 12]"
1606495942000.0,2020-11-27 13:52:22,,🔵Ahora: El Presidente Piñera anuncia la entrega de un Bono Covid Navidad....Llegará a 25 mil pesos por beneficiado y para 55 mil en comunas en cuarentena. @Cooperativa  https://t.co/CusorANVt3,es,[],[],FelipeGallegos7,16,22,8,"{'user_id': None, 'username': None}","['ahora', 'presidente', 'piñera', 'anuncia', 'entrega', 'bono', 'covid', 'navidad', 'llegará', '25', 'mil', 'pesos', 'beneficiado', '55', 'mil', 'comunas', 'cuarentena']","['ahora', 'presidente', 'piñera', 'anunciar', 'entregar', 'bono', 'covir', 'navidad', 'llegar', '25', 'mil', 'peso', 'beneficiado', '55', 'mil', 'comuna', 'cuarentena']","[2, 0, 17]","[2, 0, 17]"
1606489508000.0,2020-11-27 12:05:08,,¡Continuemos manteniendo las distancia entre compañeros de trabajo! Esta medida sumada al lavado de manos y uso correcto de la mascarilla disminuyen las posibilidades de contagio por #Coronavirus.   #ATI #EnATINoCuidamos #ManténLaDistancia  https://t.co/hrFHZDnUe3,es,"['coronavirus', 'ati', 'enatinocuidamos', 'manténladistancia']",[],ATI_Puerto,0,0,0,"{'user_id': None, 'username': None}","['continuemos', 'manteniendo', 'distancia', 'compañeros', 'trabajo', 'medida', 'sumada', 'lavado', 'manos', 'uso', 'correcto', 'mascarilla', 'disminuyen', 'posibilidades', 'contagio', 'coronavirus', 'ati', 'enatinocuidamos', 'manténladistancia']","['continuemos', 'mantener', 'distancia', 'compañero', 'trabajo', 'medida', 'sumado', 'lavado', 'mano', 'uso', 'correcto', 'mascarilla', 'disminuyen', 'posibilidad', 'contagio', 'coronavirus', 'ati', 'enatinocuidamos', 'manténladistancia']","[1, 1, 19]","[2, 1, 19]"
1606488650000.0,2020-11-27 11:50:50,,Región de #Antofagasta mantiene leve aumento en contagios con 36 casos de coronavirus »  https://t.co/J1tAU9XfGc  https://t.co/H8JVSwS12e,es,['antofagasta'],[],soyantofagasta,0,0,3,"{'user_id': None, 'username': None}","['región', 'antofagasta', 'mantiene', 'leve', 'aumento', 'contagios', '36', 'casos', 'coronavirus']","['región', 'antofagasta', 'mantener', 'leve', 'aumento', 'contagio', '36', 'caso', 'coronavirus']","[0, 0, 9]","[0, 2, 9]"
